"teff","logg","feh","alphafe","bcg"
7900,4.5,-0.75,0.3,-0.212
7900,4.5,-1,0,-0.223
7900,4.5,-1,0.4,-0.221
7900,4.5,-3.5,0.4,-0.259
7900,4.5,-4,0.4,-0.261
7900,4.5,-4.5,0.4,-0.252
7900,4.5,-5,0.4,-0.262
7900,5,0,0,-0.189
7900,5,0.25,0,-0.165
7900,5,0.5,0,-0.138
7900,5,1,0,-0.081
7900,5,-0.25,0,-0.209
7900,5,-0.25,0.1,-0.208
7900,5,-0.5,0,-0.226
7900,5,-0.5,0.2,-0.224
7900,5,-0.75,0,-0.241
7900,5,-0.75,0.3,-0.237
7900,5,-1,0,-0.251
7900,5,-1,0.4,-0.248
7900,5,-1.5,0,-0.268
7900,5,-1.5,0.4,-0.266
7900,5,-2,0,-0.279
7900,5,-2,0.4,-0.278
7900,5,-2.5,0,-0.285
7900,5,-2.5,0.4,-0.284
7900,5,-3,0,-0.289
7900,5,-3,0.4,-0.288
7900,5,-3.5,0,-0.291
7900,5,-3.5,0.4,-0.291
7900,5,-4,0,-0.292
7900,5,-4,0.4,-0.292
7900,5,-4.5,0,-0.291
7900,5,-4.5,0.4,-0.283
7900,5,-5,0,-0.293
7900,5,-5,0.4,-0.293
7900,5.5,0,0,-0.206
7900,5.5,0.25,0,-0.18
7900,5.5,0.5,0,-0.151
7900,5.5,0.75,0,-0.12
7900,5.5,1,0,-0.089
7900,5.5,-0.25,0,-0.229
7900,5.5,-0.25,0.1,-0.228
7900,5.5,-0.5,0,-0.249
7900,5.5,-0.5,0.2,-0.246
7900,5.5,-0.75,0,-0.265
7900,5.5,-0.75,0.3,-0.261
7900,5.5,-1,0,-0.276
7900,5.5,-1,0.4,-0.273
7900,5.5,-1.5,0,-0.296
7900,5.5,-1.5,0.4,-0.293
7900,5.5,-2,0,-0.307
7900,5.5,-2,0.4,-0.306
7900,5.5,-2.5,0,-0.314
7900,5.5,-2.5,0.4,-0.313
7900,5.5,-3,0,-0.317
7900,5.5,-3,0.4,-0.317
7900,5.5,-3.5,0,-0.32
7900,5.5,-3.5,0.4,-0.319
7900,5.5,-4,0,-0.321
7900,5.5,-4,0.4,-0.321
7900,5.5,-4.5,0,-0.319
7900,5.5,-4.5,0.4,-0.311
7900,5.5,-5,0,-0.322
7900,5.5,-5,0.4,-0.322
8000,3.5,0,0,-0.139
8000,3.5,0.25,0,-0.123
8000,3.5,0.75,0,-0.085
8000,3.5,1,0,-0.065
8000,3.5,-0.25,0,-0.152
8000,3.5,-0.25,0.1,-0.151
8000,3.5,-0.5,0,-0.164
8000,3.5,-0.75,0,-0.173
8000,3.5,-0.75,0.3,-0.171
8000,3.5,-1,0,-0.181
8000,3.5,-1,0.4,-0.178
8000,3.5,-1.5,0,-0.194
8000,3.5,-1.5,0.4,-0.191
8000,3.5,-2,0,-0.202
8000,3.5,-2,0.4,-0.201
8000,3.5,-2.5,0,-0.207
8000,3.5,-2.5,0.4,-0.206
8000,3.5,-3,0,-0.21
8000,3.5,-3,0.4,-0.21
8000,3.5,-3.5,0,-0.212
8000,3.5,-3.5,0.4,-0.211
8000,3.5,-4,0,-0.213
8000,3.5,-4,0.4,-0.212
8000,3.5,-4.5,0,-0.211
8000,3.5,-4.5,0.4,-0.207
8000,3.5,-5,0,-0.213
8000,3.5,-5,0.4,-0.213
8000,4,0,0,-0.155
8000,4,0.25,0,-0.137
8000,4,0.75,0,-0.095
8000,4,-0.25,0,-0.17
8000,4,-0.25,0.1,-0.169
8000,4,-0.75,0.3,-0.191
8000,4,-1,0,-0.201
8000,4,-1,0.4,-0.199
8000,4,-1.5,0,-0.215
8000,4,-1.5,0.4,-0.213
8000,4,-2,0,-0.223
8000,4,-2,0.4,-0.222
8000,4,-2.5,0,-0.228
8000,4,-2.5,0.4,-0.227
8000,4,-3,0,-0.231
8000,4,-3,0.4,-0.231
8000,4,-3.5,0,-0.233
8000,4,-3.5,0.4,-0.233
8000,4,-4,0,-0.234
8000,4,-4,0.4,-0.234
8000,4,-4.5,0,-0.232
8000,4,-4.5,0.4,-0.23
8000,4,-5,0,-0.235
8000,4,-5,0.4,-0.235
8000,4.5,0.25,0,-0.154
8000,4.5,0.5,0,-0.131
8000,4.5,0.75,0,-0.106
8000,4.5,1,0,-0.081
8000,4.5,-0.25,0,-0.192
8000,4.5,-0.25,0.1,-0.191
8000,4.5,-0.5,0,-0.207
8000,4.5,-0.5,0.2,-0.204
8000,4.5,-0.75,0,-0.219
8000,4.5,-0.75,0.3,-0.216
8000,4.5,-1.5,0,-0.242
8000,4.5,-1.5,0.4,-0.24
8000,4.5,-3,0,-0.26
8000,4.5,-3.5,0,-0.261
8000,4.5,-3.5,0.4,-0.261
8000,4.5,-4,0,-0.263
8000,4.5,-4,0.4,-0.262
8000,4.5,-4.5,0,-0.261
8000,4.5,-4.5,0.4,-0.252
8000,4.5,-5,0,-0.263
8000,4.5,-5,0.4,-0.263
8000,5,0,0,-0.195
8000,5,0.25,0,-0.172
8000,5,0.5,0,-0.146
8000,5,1,0,-0.09
8000,5,-0.25,0,-0.215
8000,5,-0.25,0.1,-0.214
8000,5,-0.5,0,-0.232
8000,5,-0.5,0.2,-0.229
8000,5,-0.75,0,-0.245
8000,5,-0.75,0.3,-0.242
8000,5,-1,0,-0.255
8000,5,-1,0.4,-0.253
8000,5,-1.5,0,-0.272
8000,5,-1.5,0.4,-0.27
8000,5,-2,0,-0.282
8000,5,-2,0.4,-0.28
8000,5,-2.5,0,-0.287
8000,5,-2.5,0.4,-0.287
8000,5,-3,0,-0.291
8000,5,-3,0.4,-0.291
8000,5,-3.5,0,-0.293
8000,5,-3.5,0.4,-0.293
8000,5,-4,0,-0.294
8000,5,-4,0.4,-0.294
8000,5,-4.5,0,-0.293
8000,5,-4.5,0.4,-0.284
8000,5,-5,0,-0.295
8000,5,-5,0.4,-0.295
8000,5.5,0,0,-0.214
8000,5.5,0.25,0,-0.188
8000,5.5,0.5,0,-0.16
8000,5.5,0.75,0,-0.129
8000,5.5,1,0,-0.098
8000,5.5,-0.25,0,-0.237
8000,5.5,-0.25,0.1,-0.235
8000,5.5,-0.5,0,-0.255
8000,5.5,-0.5,0.2,-0.252
8000,5.5,-0.75,0,-0.27
8000,5.5,-0.75,0.3,-0.267
8000,5.5,-1,0,-0.281
8000,5.5,-1,0.4,-0.278
8000,5.5,-1.5,0,-0.3
8000,5.5,-1.5,0.4,-0.298
8000,5.5,-2,0,-0.311
8000,5.5,-2,0.4,-0.309
8000,5.5,-2.5,0,-0.317
8000,5.5,-2.5,0.4,-0.316
8000,5.5,-3,0,-0.321
8000,5.5,-3,0.4,-0.32
8000,5.5,-3.5,0,-0.323
8000,5.5,-3.5,0.4,-0.322
8000,5.5,-4,0,-0.324
8000,5.5,-4,0.4,-0.324
8000,5.5,-4.5,0,-0.322
8000,5.5,-4.5,0.4,-0.314
8000,5.5,-5,0,-0.325
8000,5.5,-5,0.4,-0.325
2500,0,0,0,-3.518
2500,0,0.25,0,-3.658
2500,0,0.5,0,-3.738
2500,0,1,0,-3.771
2500,0,-0.25,0,-3.317
2500,0,-0.25,0.1,-3.297
2500,0,-0.5,0,-3.072
2500,0,-0.5,0.2,-3.097
2500,0,-0.75,0,-2.811
2500,0,-0.75,0.3,-2.906
2500,0,-1,0,-2.562
2500,0,-1,0.4,-2.723
2500,0,-1.5,0,-2.162
2500,0,-1.5,0.4,-2.279
2500,0,-2,0.4,-1.941
2500,0.5,0,0,-3.304
2500,0.5,0.25,0,-3.451
2500,0.5,0.5,0,-3.541
2500,0.5,0.75,0,-3.581
2500,0.5,1,0,-3.584
2500,0.5,-0.25,0,-3.106
2500,0.5,-0.25,0.1,-3.083
2500,0.5,-0.5,0,-2.877
2500,0.5,-0.5,0.2,-2.887
2500,0.5,-0.75,0,-2.641
2500,0.5,-0.75,0.3,-2.706
2500,0.5,-1,0,-2.418
2500,0.5,-1,0.4,-2.538
2500,0.5,-1.5,0,-2.049
2500,0.5,-1.5,0.4,-2.145
2500,0.5,-2,0,-1.822
2500,0.5,-2,0.4,-1.84
2500,0.5,-2.5,0.4,-1.673
2500,1,0,0,-3.136
2500,1,0.5,0,-3.376
2500,1,0.75,0,-3.418
2500,1,1,0,-3.417
2500,1,-0.25,0,-2.949
2500,1,-0.25,0.1,-2.916
2500,1,-0.5,0,-2.738
2500,1,-0.5,0.2,-2.727
2500,1,-0.75,0,-2.52
2500,1,-0.75,0.3,-2.557
2500,1,-1,0,-2.302
2500,1,-1,0.4,-2.403
2500,1,-1.5,0,-1.962
2500,1,-1.5,0.4,-2.05
2500,1,-2,0,-1.783
2500,1,-2,0.4,-1.789
2500,1,-2.5,0,-1.664
2500,1,-2.5,0.4,-1.651
2500,1,-3,0.4,-1.569
2500,1.5,0,0,-3.008
2500,1.5,0.25,0,-3.15
2500,1.5,0.5,0,-3.244
2500,1.5,0.75,0,-3.286
2500,1.5,1,0,-3.281
2500,1.5,-0.25,0.1,-2.79
2500,1.5,-0.5,0,-2.612
2500,1.5,-0.5,0.2,-2.607
2500,1.5,-0.75,0,-2.373
2500,1.5,-0.75,0.3,-2.447
2500,1.5,-1,0,-2.186
2500,1.5,-1,0.4,-2.302
2500,1.5,-1.5,0,-1.937
2500,1.5,-1.5,0.4,-1.981
2500,1.5,-2,0,-1.745
2500,1.5,-2,0.4,-1.781
2500,1.5,-2.5,0,-1.576
2500,1.5,-2.5,0.4,-1.624
2500,1.5,-3,0,-1.445
2500,1.5,-3,0.4,-1.486
2500,2,0,0,-2.881
2500,2,0.25,0,-3.04
2500,2,0.5,0,-3.139
2500,2,0.75,0,-3.183
2500,2,1,0,-3.176
2500,2,-0.25,0,-2.656
2500,2,-0.25,0.1,-2.66
2500,2,-0.5,0,-2.447
2500,2,-0.5,0.2,-2.474
2500,2,-0.75,0,-2.283
2500,2,-0.75,0.3,-2.319
2500,2,-1,0,-2.148
2500,2,-1,0.4,-2.196
2500,2,-1.5,0,-1.921
2500,2,-1.5,0.4,-1.964
2500,2,-2,0,-1.692
2500,2,-2,0.4,-1.774
2500,2,-2.5,0,-1.47
2500,2,-2.5,0.4,-1.577
2500,2,-3,0,-1.288
2500,2,-3,0.4,-1.376
2500,2,-3.5,0,-1.148
2500,2,-4,0.4,-1.087
2500,2.5,0,0,-2.672
2500,2.5,0.25,0,-2.86
2500,2.5,0.5,0,-3.019
2500,2.5,0.75,0,-3.091
2500,2.5,1,0,-3.094
2500,2.5,-0.25,0,-2.516
2500,2.5,-0.25,0.1,-2.493
2500,2.5,-0.5,0.2,-2.355
2500,2.5,-0.75,0,-2.253
2500,2.5,-0.75,0.3,-2.245
2500,2.5,-1,0,-2.136
2500,2.5,-1,0.4,-2.154
2500,2.5,-1.5,0,-1.893
2500,2.5,-1.5,0.4,-1.96
2500,2.5,-2,0,-1.616
2500,2.5,-2,0.4,-1.753
2500,2.5,-2.5,0,-1.349
2500,2.5,-2.5,0.4,-1.501
2500,2.5,-3,0,-1.126
2500,2.5,-3,0.4,-1.246
2500,2.5,-5,0,-0.692
2500,2.5,-5,0.4,-0.71
2500,3,0,0,-2.574
2500,3,0.25,0,-2.68
2500,3,0.5,0,-2.792
2500,3,0.75,0,-2.914
2500,3,1,0,-2.984
2500,3,-0.25,0,-2.467
2500,3,-0.25,0.1,-2.426
2500,3,-0.5,0,-2.359
2500,3,-0.5,0.2,-2.314
2500,3,-0.75,0,-2.246
2500,3,-0.75,0.3,-2.222
2500,3,-1,0,-2.126
2500,3,-1,0.4,-2.143
2500,3,-1.5,0,-1.843
2500,3,-1.5,0.4,-1.954
2500,3,-2,0,-1.522
2500,3,-2,0.4,-1.705
2500,3,-2.5,0,-1.221
2500,3,-2.5,0.4,-1.4
2500,3,-3,0,-0.969
2500,3,-3,0.4,-1.105
2500,-0.5,0,0,-3.78
2500,-0.5,-0.25,0,-3.589
2500,-0.5,-0.5,0,-3.338
2500,-0.5,-0.5,0.2,-3.357
2500,-0.5,-0.75,0,-3.055
2500,-0.5,-0.75,0.3,-3.159
2500,-0.5,-1,0,-2.777
2500,-0.5,-1,0.4,-2.965
2500,-0.5,-1.5,0,-2.324
2500,-0.5,-1.5,0.4,-2.473
2525,0,0,0,-3.493
2525,0,0.25,0,-3.64
2525,0,0.5,0,-3.728
2525,0,1,0,-3.777
2525,0,-0.25,0,-3.287
2525,0,-0.25,0.1,-3.274
2525,0,-0.5,0,-3.037
2525,0,-0.5,0.2,-3.074
2525,0,-0.75,0,-2.775
2525,0,-0.75,0.3,-2.883
2525,0,-1,0,-2.526
2525,0,-1,0.4,-2.7
2525,0,-1.5,0,-2.129
2525,0,-1.5,0.4,-2.254
2525,0,-2,0.4,-1.916
2525,0.5,0,0,-3.273
2525,0.5,0.25,0,-3.427
2525,0.5,0.5,0,-3.525
2525,0.5,0.75,0,-3.573
2525,0.5,1,0,-3.584
2525,0.5,-0.25,0,-3.069
2525,0.5,-0.25,0.1,-3.054
2525,0.5,-0.5,0,-2.837
2525,0.5,-0.5,0.2,-2.859
2525,0.5,-0.75,0,-2.6
2525,0.5,-0.75,0.3,-2.678
2525,0.5,-1,0,-2.378
2525,0.5,-1,0.4,-2.51
2525,0.5,-1.5,0,-2.016
2525,0.5,-1.5,0.4,-2.116
2525,0.5,-2,0,-1.781
2525,0.5,-2,0.4,-1.81
2525,0.5,-2.5,0.4,-1.636
2525,1,0,0,-3.098
2525,1,0.25,0,-3.251
2525,1,0.5,0,-3.352
2525,1,0.75,0,-3.402
2525,1,1,0,-3.41
2525,1,-0.25,0,-2.906
2525,1,-0.25,0.1,-2.881
2525,1,-0.5,0,-2.693
2525,1,-0.5,0.2,-2.693
2525,1,-0.75,0,-2.476
2525,1,-0.75,0.3,-2.524
2525,1,-1,0,-2.263
2525,1,-1,0.4,-2.371
2525,1,-1.5,0,-1.918
2525,1,-1.5,0.4,-2.017
2525,1,-2,0,-1.74
2525,1,-2,0.4,-1.75
2525,1,-2.5,0,-1.63
2525,1,-2.5,0.4,-1.612
2525,1,-3,0.4,-1.538
2525,1.5,0,0,-2.965
2525,1.5,0.25,0,-3.112
2525,1.5,0.5,0,-3.213
2525,1.5,0.75,0,-3.263
2525,1.5,1,0,-3.266
2525,1.5,-0.25,0,-2.781
2525,1.5,-0.25,0.1,-2.75
2525,1.5,-0.5,0.2,-2.569
2525,1.5,-0.75,0,-2.331
2525,1.5,-0.75,0.3,-2.41
2525,1.5,-1,0,-2.139
2525,1.5,-1,0.4,-2.267
2525,1.5,-1.5,0,-1.89
2525,1.5,-1.5,0.4,-1.942
2525,1.5,-2,0,-1.705
2525,1.5,-2,0.4,-1.74
2525,1.5,-2.5,0,-1.548
2525,1.5,-2.5,0.4,-1.588
2525,1.5,-3,0,-1.428
2525,1.5,-3,0.4,-1.46
2525,1.5,-3.5,0.4,-1.362
2525,2,0,0,-2.838
2525,2,0.25,0,-2.997
2525,2,0.5,0,-3.102
2525,2,0.75,0,-3.153
2525,2,1,0,-3.153
2525,2,-0.25,0,-2.616
2525,2,-0.25,0.1,-2.622
2525,2,-0.5,0,-2.398
2525,2,-0.5,0.2,-2.439
2525,2,-0.75,0,-2.231
2525,2,-0.75,0.3,-2.283
2525,2,-1,0,-2.097
2525,2,-1,0.4,-2.158
2525,2,-1.5,0,-1.874
2525,2,-1.5,0.4,-1.921
2525,2,-2,0,-1.656
2525,2,-2,0.4,-1.734
2525,2,-2.5,0,-1.447
2525,2,-2.5,0.4,-1.545
2525,2,-3,0,-1.276
2525,2,-3,0.4,-1.356
2525,2,-3.5,0,-1.144
2525,2,-3.5,0.4,-1.2
2525,2,-4,0.4,-1.084
2525,2.5,0,0,-2.628
2525,2.5,0.25,0,-2.825
2525,2.5,0.5,0,-2.983
2525,2.5,0.75,0,-3.057
2525,2.5,1,0,-3.065
2525,2.5,-0.25,0,-2.463
2525,2.5,-0.25,0.1,-2.448
2525,2.5,-0.5,0,-2.323
2525,2.5,-0.5,0.2,-2.31
2525,2.5,-0.75,0,-2.199
2525,2.5,-0.75,0.3,-2.201
2525,2.5,-1,0,-2.084
2525,2.5,-1,0.4,-2.11
2525,2.5,-1.5,0,-1.85
2525,2.5,-1.5,0.4,-1.916
2525,2.5,-2,0,-1.585
2525,2.5,-2,0.4,-1.716
2525,2.5,-2.5,0,-1.331
2525,2.5,-2.5,0.4,-1.474
2525,2.5,-3,0,-1.119
2525,2.5,-3,0.4,-1.231
2525,2.5,-3.5,0,-0.949
2525,2.5,-5,0,-0.698
2525,2.5,-5,0.4,-0.715
2525,3,0,0,-2.518
2525,3,0.25,0,-2.631
2525,3,0.5,0,-2.755
2525,3,0.75,0,-2.888
2525,3,1,0,-2.958
2525,3,-0.25,0,-2.409
2525,3,-0.25,0.1,-2.375
2525,3,-0.5,0,-2.301
2525,3,-0.5,0.2,-2.265
2525,3,-0.75,0,-2.191
2525,3,-0.75,0.3,-2.174
2525,3,-1,0,-2.075
2525,3,-1,0.4,-2.097
2525,3,-1.5,0,-1.804
2525,3,-1.5,0.4,-1.912
2525,3,-2,0,-1.496
2525,3,-2,0.4,-1.672
2525,3,-2.5,0,-1.207
2525,3,-2.5,0.4,-1.378
2525,3,-3,0,-0.965
2525,3,-3,0.4,-1.095
2525,-0.5,0,0,-3.761
2525,-0.5,-0.25,0,-3.564
2525,-0.5,-0.25,0.1,-3.541
2525,-0.5,-0.5,0,-3.308
2525,-0.5,-0.5,0.2,-3.339
2525,-0.5,-0.75,0,-3.023
2525,-0.5,-0.75,0.3,-3.141
2525,-0.5,-1,0,-2.745
2525,-0.5,-1,0.4,-2.946
2525,-0.5,-1.5,0.4,-2.451
2550,0,0,0,-3.47
2550,0,0.25,0,-3.624
2550,0,0.5,0,-3.719
2550,0,1,0,-3.783
2550,0,-0.25,0,-3.257
2550,0,-0.25,0.1,-3.252
2550,0,-0.5,0,-3.004
2550,0,-0.5,0.2,-3.052
2550,0,-0.75,0,-2.74
2550,0,-0.75,0.3,-2.861
2550,0,-1,0,-2.492
2550,0,-1,0.4,-2.678
2550,0,-1.5,0,-2.098
2550,0,-1.5,0.4,-2.229
2550,0,-2,0.4,-1.892
2550,0.5,0,0,-3.243
2550,0.5,0.25,0,-3.404
2550,0.5,0.5,0,-3.51
2550,0.5,0.75,0,-3.566
2550,0.5,1,0,-3.586
2550,0.5,-0.25,0,-3.034
2550,0.5,-0.25,0.1,-3.027
2550,0.5,-0.5,0,-2.798
2550,0.5,-0.5,0.2,-2.832
2550,0.5,-0.75,0,-2.561
2550,0.5,-0.75,0.3,-2.651
2550,0.5,-1,0,-2.34
2550,0.5,-1,0.4,-2.484
2550,0.5,-1.5,0,-1.983
2550,0.5,-1.5,0.4,-2.087
2550,0.5,-2,0,-1.742
2550,0.5,-2,0.4,-1.782
2550,0.5,-2.5,0.4,-1.6
2550,1,0,0,-3.062
2550,1,0.25,0,-3.221
2550,1,0.5,0,-3.33
2550,1,0.75,0,-3.388
2550,1,1,0,-3.404
2550,1,-0.25,0,-2.865
2550,1,-0.25,0.1,-2.847
2550,1,-0.5,0,-2.65
2550,1,-0.5,0.2,-2.661
2550,1,-0.75,0,-2.433
2550,1,-0.75,0.3,-2.493
2550,1,-1,0,-2.225
2550,1,-1,0.4,-2.341
2550,1,-1.5,0,-1.876
2550,1,-1.5,0.4,-1.986
2550,1,-2,0,-1.698
2550,1,-2,0.4,-1.713
2550,1,-2.5,0,-1.597
2550,1,-2.5,0.4,-1.574
2550,1,-3,0.4,-1.507
2550,1.5,0,0,-2.923
2550,1.5,0.25,0,-3.075
2550,1.5,0.5,0,-3.183
2550,1.5,0.75,0,-3.241
2550,1.5,1,0,-3.252
2550,1.5,-0.25,0,-2.737
2550,1.5,-0.25,0.1,-2.711
2550,1.5,-0.5,0,-2.526
2550,1.5,-0.5,0.2,-2.532
2550,1.5,-0.75,0.3,-2.375
2550,1.5,-1,0,-2.095
2550,1.5,-1,0.4,-2.234
2550,1.5,-1.5,0,-1.844
2550,1.5,-1.5,0.4,-1.904
2550,1.5,-2,0,-1.665
2550,1.5,-2,0.4,-1.699
2550,1.5,-2.5,0,-1.52
2550,1.5,-2.5,0.4,-1.552
2550,1.5,-3,0,-1.411
2550,1.5,-3,0.4,-1.434
2550,1.5,-3.5,0.4,-1.346
2550,2,0,0,-2.796
2550,2,0.25,0,-2.956
2550,2,0.5,0,-3.066
2550,2,0.75,0,-3.124
2550,2,1,0,-3.132
2550,2,-0.25,0,-2.577
2550,2,-0.25,0.1,-2.585
2550,2,-0.5,0,-2.353
2550,2,-0.5,0.2,-2.404
2550,2,-0.75,0,-2.182
2550,2,-0.75,0.3,-2.248
2550,2,-1,0,-2.047
2550,2,-1,0.4,-2.121
2550,2,-1.5,0,-1.828
2550,2,-1.5,0.4,-1.879
2550,2,-2,0,-1.62
2550,2,-2,0.4,-1.694
2550,2,-2.5,0,-1.425
2550,2,-2.5,0.4,-1.512
2550,2,-3,0,-1.265
2550,2,-3,0.4,-1.336
2550,2,-3.5,0,-1.139
2550,2,-3.5,0.4,-1.19
2550,2,-4,0,-1.044
2550,2,-4,0.4,-1.081
2550,2.5,0,0,-2.586
2550,2.5,0.25,0,-2.791
2550,2.5,0.5,0,-2.946
2550,2.5,0.75,0,-3.023
2550,2.5,1,0,-3.038
2550,2.5,-0.25,0,-2.413
2550,2.5,-0.5,0,-2.27
2550,2.5,-0.5,0.2,-2.267
2550,2.5,-0.75,0,-2.145
2550,2.5,-0.75,0.3,-2.158
2550,2.5,-1,0,-2.032
2550,2.5,-1,0.4,-2.067
2550,2.5,-1.5,0,-1.807
2550,2.5,-1.5,0.4,-1.873
2550,2.5,-2,0,-1.555
2550,2.5,-2,0.4,-1.678
2550,2.5,-2.5,0,-1.314
2550,2.5,-2.5,0.4,-1.447
2550,2.5,-3,0,-1.112
2550,2.5,-3,0.4,-1.217
2550,2.5,-3.5,0,-0.948
2550,2.5,-5,0,-0.704
2550,2.5,-5,0.4,-0.721
2550,3,0,0,-2.465
2550,3,0.25,0,-2.585
2550,3,0.5,0,-2.72
2550,3,0.75,0,-2.862
2550,3,1,0,-2.931
2550,3,-0.25,0,-2.353
2550,3,-0.25,0.1,-2.325
2550,3,-0.5,0,-2.245
2550,3,-0.5,0.2,-2.216
2550,3,-0.75,0,-2.137
2550,3,-0.75,0.3,-2.128
2550,3,-1,0,-2.026
2550,3,-1,0.4,-2.052
2550,3,-1.5,0,-1.766
2550,3,-1.5,0.4,-1.87
2550,3,-2,0,-1.47
2550,3,-2,0.4,-1.64
2550,3,-2.5,0,-1.194
2550,3,-2.5,0.4,-1.357
2550,3,-3,0,-0.961
2550,3,-3,0.4,-1.084
2550,3,-3.5,0.4,-0.86
2550,-0.5,0,0,-3.743
2550,-0.5,-0.25,0,-3.54
2550,-0.5,-0.25,0.1,-3.524
2550,-0.5,-0.5,0,-3.279
2550,-0.5,-0.5,0.2,-3.321
2550,-0.5,-0.75,0,-2.992
2550,-0.5,-0.75,0.3,-3.122
2550,-0.5,-1,0,-2.714
2550,-0.5,-1,0.4,-2.927
2550,-0.5,-1.5,0.4,-2.43
2575,0,0,0,-3.447
2575,0,0.25,0,-3.608
2575,0,0.5,0,-3.71
2575,0,1,0,-3.791
2575,0,-0.25,0,-3.228
2575,0,-0.25,0.1,-3.231
2575,0,-0.5,0,-2.971
2575,0,-0.5,0.2,-3.031
2575,0,-0.75,0,-2.706
2575,0,-0.75,0.3,-2.839
2575,0,-1,0,-2.459
2575,0,-1,0.4,-2.656
2575,0,-1.5,0,-2.068
2575,0,-1.5,0.4,-2.206
2575,0,-2,0.4,-1.869
2575,0.5,0,0,-3.215
2575,0.5,0.25,0,-3.383
2575,0.5,0.5,0,-3.496
2575,0.5,0.75,0,-3.56
2575,0.5,1,0,-3.589
2575,0.5,-0.25,0,-3
2575,0.5,-0.25,0.1,-3
2575,0.5,-0.5,0,-2.762
2575,0.5,-0.5,0.2,-2.806
2575,0.5,-0.75,0,-2.524
2575,0.5,-0.75,0.3,-2.626
2575,0.5,-1,0,-2.304
2575,0.5,-1,0.4,-2.458
2575,0.5,-1.5,0,-1.951
2575,0.5,-1.5,0.4,-2.06
2575,0.5,-2,0,-1.706
2575,0.5,-2,0.4,-1.754
2575,0.5,-2.5,0.4,-1.566
2575,1,0,0,-3.027
2575,1,0.25,0,-3.193
2575,1,0.5,0,-3.309
2575,1,0.75,0,-3.375
2575,1,-0.25,0,-2.826
2575,1,-0.25,0.1,-2.815
2575,1,-0.5,0,-2.609
2575,1,-0.5,0.2,-2.63
2575,1,-0.75,0,-2.393
2575,1,-0.75,0.3,-2.463
2575,1,-1,0,-2.188
2575,1,-1,0.4,-2.311
2575,1,-1.5,0,-1.836
2575,1,-1.5,0.4,-1.956
2575,1,-2,0,-1.658
2575,1,-2,0.4,-1.677
2575,1,-2.5,0,-1.565
2575,1,-2.5,0.4,-1.537
2575,1,-3,0.4,-1.476
2575,1.5,0,0,-2.882
2575,1.5,0.25,0,-3.04
2575,1.5,0.5,0,-3.155
2575,1.5,0.75,0,-3.22
2575,1.5,1,0,-3.24
2575,1.5,-0.25,0,-2.693
2575,1.5,-0.25,0.1,-2.674
2575,1.5,-0.5,0,-2.484
2575,1.5,-0.5,0.2,-2.497
2575,1.5,-0.75,0,-2.254
2575,1.5,-0.75,0.3,-2.342
2575,1.5,-1,0,-2.053
2575,1.5,-1,0.4,-2.202
2575,1.5,-1.5,0,-1.799
2575,1.5,-1.5,0.4,-1.868
2575,1.5,-2,0,-1.626
2575,1.5,-2,0.4,-1.66
2575,1.5,-2.5,0,-1.492
2575,1.5,-2.5,0.4,-1.516
2575,1.5,-3,0,-1.395
2575,1.5,-3,0.4,-1.408
2575,1.5,-3.5,0.4,-1.331
2575,2,0,0,-2.754
2575,2,0.5,0,-3.031
2575,2,0.75,0,-3.096
2575,2,1,0,-3.112
2575,2,-0.25,0,-2.539
2575,2,-0.25,0.1,-2.548
2575,2,-0.5,0,-2.31
2575,2,-0.5,0.2,-2.371
2575,2,-0.75,0,-2.134
2575,2,-0.75,0.3,-2.215
2575,2,-1,0,-1.999
2575,2,-1,0.4,-2.086
2575,2,-1.5,0,-1.783
2575,2,-1.5,0.4,-1.838
2575,2,-2,0,-1.585
2575,2,-2,0.4,-1.654
2575,2,-2.5,0,-1.403
2575,2,-2.5,0.4,-1.481
2575,2,-3,0,-1.254
2575,2,-3,0.4,-1.316
2575,2,-3.5,0,-1.134
2575,2,-3.5,0.4,-1.181
2575,2,-4,0,-1.043
2575,2,-4,0.4,-1.077
2575,2.5,0,0,-2.546
2575,2.5,0.5,0,-2.911
2575,2.5,0.75,0,-2.991
2575,2.5,1,0,-3.011
2575,2.5,-0.25,0,-2.365
2575,2.5,-0.25,0.1,-2.366
2575,2.5,-0.5,0,-2.219
2575,2.5,-0.5,0.2,-2.227
2575,2.5,-0.75,0,-2.094
2575,2.5,-0.75,0.3,-2.116
2575,2.5,-1,0,-1.982
2575,2.5,-1,0.4,-2.026
2575,2.5,-1.5,0,-1.764
2575,2.5,-1.5,0.4,-1.831
2575,2.5,-2,0,-1.524
2575,2.5,-2,0.4,-1.641
2575,2.5,-2.5,0,-1.297
2575,2.5,-2.5,0.4,-1.42
2575,2.5,-3,0,-1.105
2575,2.5,-3,0.4,-1.202
2575,2.5,-5,0,-0.71
2575,2.5,-5,0.4,-0.726
2575,3,0,0,-2.414
2575,3,0.25,0,-2.541
2575,3,0.5,0,-2.688
2575,3,0.75,0,-2.836
2575,3,1,0,-2.904
2575,3,-0.25,0,-2.299
2575,3,-0.25,0.1,-2.276
2575,3,-0.5,0,-2.19
2575,3,-0.5,0.2,-2.17
2575,3,-0.75,0,-2.084
2575,3,-0.75,0.3,-2.083
2575,3,-1,0,-1.976
2575,3,-1,0.4,-2.008
2575,3,-1.5,0,-1.727
