source_id,solution_id,ra,dec,wavelength,flux,flux_error
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,812.0,8.2357956E-16,8.198231E-17
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,814.0,8.986968E-16,8.408659E-17
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,816.0,9.806719E-16,8.6745154E-17
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,818.0,1.0354974E-15,8.648467E-17
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,820.0,1.0499921E-15,8.471077E-17
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,822.0,1.0169503E-15,8.4464994E-17
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,824.0,9.517405E-16,8.7062473E-17
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,826.0,8.789125E-16,8.990746E-17
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,828.0,8.2072643E-16,9.006509E-17
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,830.0,7.9623273E-16,8.83024E-17
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,832.0,8.13626E-16,8.805268E-17
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,834.0,8.6396106E-16,9.0643656E-17
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,836.0,9.320167E-16,9.397576E-17
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,838.0,9.97665E-16,9.5159883E-17
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,840.0,1.0339564E-15,9.342286E-17
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,842.0,1.0340484E-15,9.2352055E-17
